69,89,0,-1
70,73,0,-1
71,95,0,-1
75,77,0,-1
75,94,0,-1
77,92,0,-1
78,80,0,-1
79,89,0,-1
81,85,0,-1
83,96,0,-1
91,98,0,-1
96,97,0,-1
0,86,1,-1
0,27,1,-1
1,12,1,-1
1,57,1,-1
1,38,1,-1
1,38,1,-1
1,38,1,-1
1,38,1,-1
1,38,1,-1
2,72,1,-1
2,62,1,-1
2,90,1,-1
3,84,1,-1
4,14,1,-1
4,49,1,-1
4,84,1,-1
4,84,1,-1
4,84,1,-1
5,35,1,-1
5,89,1,-1
5,89,1,-1
5,89,1,-1
6,56,1,-1
6,70,1,-1
7,90,1,-1
7,72,1,-1
8,45,1,-1
8,99,1,-1
8,23,1,-1
9,98,1,-1
10,69,1,-1
10,17,1,-1
11,23,1,-1
11,66,1,-1
11,99,1,-1
12,87,1,-1
13,18,1,1
13,19,1,1
13,44,1,1
14,53,1,-1
14,21,1,-1
14,21,1,-1
14,21,1,-1
15,27,1,-1
15,56,1,-1
15,68,1,-1
15,62,1,-1
16,73,1,-1
16,65,1,-1
16,31,1,-1
17,38,1,-1
18,31,1,-1
18,65,1,-1
19,24,1,-1
19,32,1,-1
20,71,1,-1
20,21,1,-1
21,84,1,-1
22,57,1,-1
22,97,1,-1
22,36,1,-1
23,41,1,-1
24,45,1,-1
25,55,1,-1
25,86,1,-1
26,85,1,-1
26,34,1,-1
26,37,1,-1
26,37,1,-1
26,37,1,-1
28,39,1,-1
28,55,1,-1
28,74,1,-1
29,49,1,-1
30,78,1,-1
30,50,1,-1
30,39,1,-1
31,60,1,-1
32,44,1,-1
32,41,1,-1
33,61,1,-1
33,63,1,-1
33,63,1,-1
33,63,1,-1
34,46,1,-1
34,47,1,-1
34,47,1,-1
34,47,1,-1
34,47,1,-1
35,87,1,-1
35,69,1,-1
35,69,1,-1
35,69,1,-1
36,83,1,-1
36,72,1,-1
36,48,1,-1
37,81,1,-1
37,47,1,-1
38,48,1,-1
39,88,1,-1
40,64,1,-1
40,80,1,-1
41,45,1,-1
42,97,1,-1
43,94,1,-1
43,52,1,-1
43,68,1,-1
43,62,1,-1
44,65,1,-1
46,53,1,-1
47,95,1,-1
48,57,1,-1
48,57,1,-1
48,57,1,-1
48,97,1,-1
50,74,1,-1
51,74,1,-1
51,92,1,-1
51,55,1,-1
52,58,1,-1
52,56,1,-1
54,82,1,-1
54,96,1,-1
58,76,1,-1
59,67,1,-1
59,93,1,-1
59,91,1,-1
60,76,1,-1
60,73,1,-1
61,91,1,-1
62,81,1,-1
62,68,1,-1
62,68,1,-1
62,68,1,-1
63,93,1,-1
63,82,1,-1
67,98,1,-1
67,98,1,-1
67,98,1,-1
68,90,1,-1
68,85,1,-1
69,89,1,-1
70,73,1,-1
71,95,1,-1
75,77,1,-1
75,94,1,-1
77,92,1,-1
78,80,1,-1
79,89,1,-1
81,85,1,-1
83,96,1,-1
91,98,1,-1
96,97,1,-1
0,86,2,-1
0,27,2,-1
1,12,2,-1
1,57,2,-1
1,38,2,-1
1,38,2,-1
1,38,2,-1
1,38,2,-1
1,38,2,-1
2,72,2,-1
2,62,2,-1
2,90,2,-1
3,84,2,-1
4,14,2,-1
4,49,2,-1
4,84,2,-1
4,84,2,-1
4,84,2,-1
5,35,2,-1
5,89,2,-1
5,89,2,-1
5,89,2,-1
6,56,2,-1
6,70,2,-1
7,90,2,-1
7,72,2,-1
8,45,2,-1
8,99,2,-1
8,23,2,-1
9,98,2,-1
10,69,2,-1
10,17,2,-1
11,23,2,-1
11,66,2,-1
11,99,2,-1
12,87,2,-1
13,18,2,-1
13,19,2,-1
13,44,2,-1
14,53,2,-1
14,21,2,-1
14,21,2,-1
14,21,2,-1
15,27,2,-1
15,56,2,-1
15,68,2,-1
15,62,2,-1
16,73,2,-1
16,65,2,-1
16,31,2,-1
17,38,2,-1
18,31,2,-1
18,65,2,-1
19,24,2,-1
19,32,2,-1
20,71,2,-1
20,21,2,-1
21,84,2,-1
22,57,2,-1
22,97,2,-1
22,36,2,-1
23,41,2,-1
24,45,2,-1
25,55,2,-1
25,86,2,-1
26,85,2,-1
26,34,2,-1
26,37,2,-1
26,37,2,-1
26,37,2,-1
28,39,2,-1
28,55,2,-1
28,74,2,-1
29,49,2,-1
30,78,2,-1
30,50,2,-1
30,39,2,-1
31,60,2,-1
32,44,2,-1
32,41,2,-1
33,61,2,-1
33,63,2,-1
33,63,2,-1
33,63,2,-1
34,46,2,-1
34,47,2,-1
34,47,2,-1
34,47,2,-1
34,47,2,-1
35,87,2,-1
35,69,2,-1
35,69,2,-1
35,69,2,-1
36,83,2,-1
36,72,2,-1
36,48,2,-1
37,81,2,-1
37,47,2,-1
38,48,2,-1
39,88,2,-1
40,64,2,-1
40,80,2,-1
41,45,2,-1
42,97,2,-1
43,94,2,-1
43,52,2,-1
43,68,2,-1
43,62,2,-1
44,65,2,-1
46,53,2,-1
47,95,2,-1
48,57,2,-1
48,57,2,-1
48,57,2,-1
48,97,2,-1
50,74,2,-1
51,74,2,-1
51,92,2,-1
51,55,2,-1
52,58,2,-1
52,56,2,-1
54,82,2,-1
54,96,2,-1
58,76,2,-1
59,67,2,-1
59,93,2,-1
59,91,2,-1
60,76,2,-1
60,73,2,-1
61,91,2,-1
62,81,2,-1
62,68,2,-1
62,68,2,-1
62,68,2,-1
63,93,2,-1
63,82,2,-1
67,98,2,-1
67,98,2,-1
67,98,2,-1
68,90,2,-1
68,85,2,-1
69,89,2,-1
70,73,2,-1
71,95,2,-1
75,77,2,-1
75,94,2,-1
77,92,2,-1
78,80,2,-1
79,89,2,-1
81,85,2,-1
83,96,2,-1
91,98,2,-1
96,97,2,-1
0,86,3,-1
0,27,3,-1
1,12,3,-1
1,57,3,-1
1,38,3,-1
1,38,3,-1
1,38,3,-1
1,38,3,-1
1,38,3,-1
2,72,3,-1
2,62,3,-1
2,90,3,-1
3,84,3,-1
4,14,3,-1
4,49,3,-1
4,84,3,-1
4,84,3,-1
4,84,3,-1
5,35,3,-1
5,89,3,-1
5,89,3,-1
5,89,3,-1
6,56,3,-1
6,70,3,-1
7,90,3,-1
7,72,3,-1
8,45,3,-1
8,99,3,-1
8,23,3,-1
9,98,3,-1
10,69,3,-1
10,17,3,-1
11,23,3,-1
11,66,3,-1
11,99,3,-1
12,87,3,-1
13,18,3,-1
13,19,3,-1
13,44,3,-1
14,53,3,-1
14,21,3,-1
14,21,3,-1
14,21,3,-1
15,27,3,-1
15,56,3,-1
15,68,3,-1
15,62,3,-1
16,73,3,-1
16,65,3,-1
16,31,3,-1
17,38,3,-1
18,31,3,-1
18,65,3,-1
19,24,3,-1
19,32,3,-1
20,71,3,-1
20,21,3,-1
21,84,3,-1
22,57,3,-1
22,97,3,-1
22,36,3,-1
23,41,3,-1
24,45,3,-1
25,55,3,-1
25,86,3,-1
26,85,3,-1
26,34,3,-1
26,37,3,-1
26,37,3,-1
26,37,3,-1
28,39,3,-1
28,55,3,-1
28,74,3,-1
29,49,3,-1
30,78,3,-1
30,50,3,-1
30,39,3,-1
31,60,3,-1
32,44,3,-1
32,41,3,-1
33,61,3,-1
33,63,3,-1
33,63,3,-1
33,63,3,-1
34,46,3,-1
34,47,3,-1
34,47,3,-1
34,47,3,-1
34,47,3,-1
35,87,3,-1
35,69,3,-1
35,69,3,-1
35,69,3,-1
36,83,3,-1
36,72,3,-1
36,48,3,-1
37,81,3,-1
37,47,3,-1
38,48,3,-1
39,88,3,-1
40,64,3,-1
40,80,3,-1
41,45,3,-1
42,97,3,-1
43,94,3,-1
43,52,3,-1
43,68,3,-1
43,62,3,-1
44,65,3,-1
46,53,3,-1
47,95,3,-1
48,57,3,-1
48,57,3,-1
48,57,3,-1
48,97,3,-1
50,74,3,-1
51,74,3,-1
51,92,3,-1
51,55,3,-1
52,58,3,-1
52,56,3,-1
54,82,3,-1
54,96,3,-1
58,76,3,-1
59,67,3,-1
59,93,3,-1
59,91,3,-1
60,76,3,-1
60,73,3,-1
61,91,3,-1
62,81,3,-1
62,68,3,-1
62,68,3,-1
62,68,3,-1
63,93,3,-1
63,82,3,-1
67,98,3,-1
67,98,3,-1
67,98,3,-1
68,90,3,-1
68,85,3,-1
69,89,3,-1
70,73,3,-1
71,95,3,-1
75,77,3,-1
75,94,3,-1
77,92,3,-1
78,80,3,-1
79,89,3,-1
81,85,3,-1
83,96,3,-1
91,98,3,-1
96,97,3,-1
0,86,4,1
0,27,4,1
1,12,4,-1
1,57,4,-1
1,38,4,-1
1,38,4,-1
1,38,4,-1
1,38,4,-1
1,38,4,-1
2,72,4,-1
2,62,4,-1
2,90,4,-1
3,84,4,-1
4,14,4,-1
4,49,4,-1
4,84,4,-1
4,84,4,-1
4,84,4,-1
5,35,4,-1
5,89,4,-1
5,89,4,-1
5,89,4,-1
6,56,4,1
6,70,4,1
7,90,4,-1
7,72,4,-1
8,45,4,-1
8,99,4,-1
8,23,4,-1
9,98,4,-1
10,69,4,-1
10,17,4,-1
11,23,4,-1
11,66,4,-1
11,99,4,-1
12,87,4,-1
13,18,4,-1
13,19,4,-1
13,44,4,-1
14,53,4,-1
14,21,4,-1
14,21,4,-1
14,21,4,-1
15,27,4,-1
15,56,4,-1
15,68,4,-1
15,62,4,-1
16,73,4,1
16,65,4,-1
16,31,4,-1
17,38,4,-1
18,31,4,-1
18,65,4,-1
19,24,4,-1
19,32,4,-1
20,71,4,-1
20,21,4,-1
21,84,4,-1
22,57,4,-1
22,97,4,-1
22,36,4,-1
23,41,4,-1
24,45,4,-1
25,55,4,1
25,86,4,1
26,85,4,-1
26,34,4,-1
26,37,4,-1
26,37,4,-1
26,37,4,-1
28,39,4,-1
28,55,4,-1
28,74,4,-1
29,49,4,-1
30,78,4,-1
30,50,4,-1
30,39,4,-1
31,60,4,-1
32,44,4,-1
32,41,4,-1
33,61,4,-1
33,63,4,-1
33,63,4,-1
33,63,4,-1
34,46,4,-1
34,47,4,-1
34,47,4,-1
34,47,4,-1
34,47,4,-1
35,87,4,-1
35,69,4,-1
35,69,4,-1
35,69,4,-1
36,83,4,-1
36,72,4,-1
36,48,4,-1
37,81,4,-1
37,47,4,-1
38,48,4,-1
39,88,4,1
40,64,4,-1
40,80,4,-1
41,45,4,-1
42,97,4,-1
43,94,4,-1
43,52,4,-1
43,68,4,-1
43,62,4,-1
44,65,4,-1
46,53,4,-1
47,95,4,-1
48,57,4,-1
48,57,4,-1
48,57,4,-1
48,97,4,-1
50,74,4,-1
51,74,4,-1
51,92,4,-1
51,55,4,-1
52,58,4,-1
52,56,4,-1
54,82,4,-1
54,96,4,-1
58,76,4,-1
59,67,4,-1
59,93,4,-1
59,91,4,-1
60,76,4,-1
60,73,4,1
61,91,4,-1
62,81,4,-1
62,68,4,-1
62,68,4,-1
62,68,4,-1
63,93,4,-1
63,82,4,-1
67,98,4,-1
67,98,4,-1
67,98,4,-1
68,90,4,-1
68,85,4,-1
69,89,4,-1
70,73,4,1
71,95,4,-1
75,77,4,-1
75,94,4,-1
77,92,4,-1
78,80,4,-1
79,89,4,-1
81,85,4,-1
83,96,4,-1
91,98,4,-1
96,97,4,-1
0,86,5,-1
0,27,5,1
1,12,5,-1
1,57,5,-1
1,38,5,-1
1,38,5,-1
1,38,5,-1
1,38,5,-1
1,38,5,-1
2,72,5,-1
2,62,5,-1
2,90,5,-1
3,84,5,-1
4,14,5,-1
4,49,5,-1
4,84,5,-1
4,84,5,-1
4,84,5,-1
5,35,5,-1
5,89,5,-1
5,89,5,-1
5,89,5,-1
6,56,5,-1
6,70,5,-1
7,90,5,-1
7,72,5,-1
8,45,5,-1
8,99,5,-1
8,23,5,-1
9,98,5,-1
10,69,5,-1
10,17,5,-1
11,23,5,-1
11,66,5,-1
11,99,5,-1
12,87,5,-1
13,18,5,-1
13,19,5,-1
13,44,5,-1
14,53,5,-1
14,21,5,-1
14,21,5,-1
14,21,5,-1
15,27,5,1
15,56,5,-1
15,68,5,-1
15,62,5,-1
16,73,5,-1
16,65,5,-1
16,31,5,-1
17,38,5,-1
18,31,5,-1
18,65,5,-1
19,24,5,-1
19,32,5,-1
20,71,5,-1
20,21,5,-1
21,84,5,-1
22,57,5,-1
22,97,5,-1
22,36,5,-1
23,41,5,-1
24,45,5,-1
25,55,5,-1
25,86,5,-1
26,85,5,-1
26,34,5,-1
26,37,5,-1
26,37,5,-1
26,37,5,-1
28,39,5,-1
28,55,5,-1
28,74,5,-1
29,49,5,-1
30,78,5,-1
30,50,5,-1
30,39,5,-1
31,60,5,-1
32,44,5,-1
32,41,5,-1
33,61,5,-1
33,63,5,-1
33,63,5,-1
33,63,5,-1
34,46,5,-1
34,47,5,-1
34,47,5,-1
34,47,5,-1
34,47,5,-1
35,87,5,-1
35,69,5,-1
35,69,5,-1
35,69,5,-1
36,83,5,-1
36,72,5,-1
36,48,5,-1
37,81,5,-1
37,47,5,-1
38,48,5,-1
39,88,5,-1
40,64,5,-1
40,80,5,-1
41,45,5,-1
42,97,5,-1
43,94,5,-1
43,52,5,-1
43,68,5,-1
43,62,5,-1
44,65,5,-1
46,53,5,-1
47,95,5,-1
48,57,5,-1
48,57,5,-1
48,57,5,-1
48,97,5,-1
50,74,5,-1
51,74,5,-1
51,92,5,-1
51,55,5,-1
52,58,5,-1
52,56,5,-1
54,82,5,-1
54,96,5,-1
58,76,5,-1
59,67,5,-1
59,93,5,-1
59,91,5,-1
60,76,5,-1
60,73,5,-1
61,91,5,-1
62,81,5,-1
62,68,5,-1
62,68,5,-1
62,68,5,-1
63,93,5,-1
63,82,5,-1
67,98,5,-1
67,98,5,-1
67,98,5,-1
68,90,5,-1
68,85,5,-1
69,89,5,-1
70,73,5,-1
71,95,5,-1
75,77,5,-1
75,94,5,-1
77,92,5,-1
78,80,5,-1
79,89,5,-1
81,85,5,-1
83,96,5,-1
91,98,5,-1
96,97,5,-1
0,86,6,-1
0,27,6,-1
1,12,6,-1
1,57,6,-1
1,38,6,-1
1,38,6,-1
1,38,6,-1
1,38,6,-1
1,38,6,-1
2,72,6,-1
2,62,6,-1
2,90,6,-1
3,84,6,-1
4,14,6,-1
4,49,6,-1
4,84,6,-1
4,84,6,-1
4,84,6,-1
5,35,6,-1
5,89,6,-1
5,89,6,-1
5,89,6,-1
6,56,6,-1
6,70,6,-1
7,90,6,-1
7,72,6,-1
8,45,6,-1
8,99,6,-1
8,23,6,-1
9,98,6,-1
10,69,6,-1
10,17,6,-1
11,23,6,-1
11,66,6,-1
11,99,6,-1
12,87,6,-1
13,18,6,-1
13,19,6,-1
13,44,6,-1
14,53,6,-1
14,21,6,-1
14,21,6,-1
14,21,6,-1
15,27,6,-1
15,56,6,-1
15,68,6,-1
15,62,6,-1
16,73,6,-1
16,65,6,-1
16,31,6,-1
17,38,6,-1
18,31,6,-1
18,65,6,-1
19,24,6,-1
19,32,6,-1
20,71,6,-1
20,21,6,-1
21,84,6,-1
22,57,6,-1
22,97,6,-1
22,36,6,-1
23,41,6,-1
24,45,6,-1
25,55,6,-1
25,86,6,-1
26,85,6,-1
26,34,6,-1
26,37,6,-1
26,37,6,-1
26,37,6,-1
28,39,6,-1
28,55,6,-1
28,74,6,-1
29,49,6,-1
30,78,6,-1
30,50,6,-1
30,39,6,-1
31,60,6,-1
32,44,6,-1
32,41,6,-1
33,61,6,-1
33,63,6,-1
33,63,6,-1
33,63,6,-1
34,46,6,-1
34,47,6,-1
34,47,6,-1
34,47,6,-1
34,47,6,-1
35,87,6,-1
35,69,6,-1
35,69,6,-1
35,69,6,-1
36,83,6,-1
36,72,6,-1
36,48,6,-1
37,81,6,-1
37,47,6,-1
38,48,6,-1
39,88,6,-1
40,64,6,-1
40,80,6,-1
41,45,6,-1
42,97,6,-1
43,94,6,-1
43,52,6,-1
43,68,6,-1
43,62,6,-1
44,65,6,-1
46,53,6,-1
47,95,6,-1
48,57,6,-1
48,57,6,-1
48,57,6,-1
48,97,6,-1
50,74,6,-1
51,74,6,-1
51,92,6,-1
51,55,6,-1
52,58,6,-1
52,56,6,-1
54,82,6,-1
54,96,6,-1
58,76,6,-1
59,67,6,-1
59,93,6,-1
59,91,6,-1
60,76,6,-1
60,73,6,-1
61,91,6,-1
62,81,6,-1
62,68,6,-1
62,68,6,-1
62,68,6,-1
63,93,6,-1
63,82,6,-1
67,98,6,-1
67,98,6,-1
67,98,6,-1
68,90,6,-1
68,85,6,-1
69,89,6,-1
70,73,6,-1
71,95,6,-1
75,77,6,-1
75,94,6,-1
77,92,6,-1
78,80,6,-1
79,89,6,-1
81,85,6,-1
83,96,6,-1
91,98,6,-1
96,97,6,-1
0,86,7,-1
0,27,7,-1
1,12,7,-1
1,57,7,-1
1,38,7,-1
1,38,7,-1
1,38,7,-1
1,38,7,-1
1,38,7,-1
2,72,7,-1
2,62,7,-1
2,90,7,-1
3,84,7,-1
4,14,7,-1
4,49,7,-1
4,84,7,-1
4,84,7,-1
4,84,7,-1
5,35,7,-1
5,89,7,-1
5,89,7,-1
5,89,7,-1
6,56,7,-1
6,70,7,-1
7,90,7,-1
7,72,7,-1
8,45,7,-1
8,99,7,-1
8,23,7,-1
9,98,7,-1
10,69,7,-1
10,17,7,-1
11,23,7,-1
11,66,7,-1
11,99,7,-1
12,87,7,-1
13,18,7,-1
13,19,7,-1
13,44,7,-1
14,53,7,-1
14,21,7,-1
14,21,7,-1
14,21,7,-1
15,27,7,-1
15,56,7,-1
15,68,7,-1
15,62,7,-1
16,73,7,-1
16,65,7,-1
16,31,7,-1
17,38,7,-1
18,31,7,-1
18,65,7,-1
19,24,7,-1
19,32,7,-1
20,71,7,-1
20,21,7,-1
21,84,7,-1
22,57,7,-1
22,97,7,-1
22,36,7,-1
23,41,7,-1
24,45,7,-1
25,55,7,-1
25,86,7,-1
26,85,7,-1
26,34,7,-1
26,37,7,-1
26,37,7,-1
26,37,7,-1
28,39,7,-1
28,55,7,-1
28,74,7,-1
29,49,7,-1
30,78,7,-1
30,50,7,-1
30,39,7,-1
31,60,7,-1
32,44,7,-1
32,41,7,-1
33,61,7,-1
33,63,7,-1
33,63,7,-1
33,63,7,-1
34,46,7,-1
34,47,7,-1
34,47,7,-1
34,47,7,-1
34,47,7,-1
35,87,7,-1
35,69,7,-1
35,69,7,-1
35,69,7,-1
36,83,7,-1
36,72,7,-1
36,48,7,-1
37,81,7,-1
37,47,7,-1
38,48,7,-1
39,88,7,-1
40,64,7,-1
40,80,7,-1
41,45,7,-1
42,97,7,-1
43,94,7,-1
43,52,7,-1
43,68,7,-1
43,62,7,-1
44,65,7,-1
46,53,7,-1
47,95,7,-1
48,57,7,-1
48,57,7,-1
48,57,7,-1
48,97,7,-1
50,74,7,-1
51,74,7,-1
51,92,7,-1
51,55,7,-1
52,58,7,-1
52,56,7,-1
54,82,7,-1
54,96,7,-1
58,76,7,-1
59,67,7,-1
59,93,7,-1
59,91,7,-1
60,76,7,-1
60,73,7,-1
61,91,7,-1
62,81,7,-1
62,68,7,-1
62,68,7,-1
62,68,7,-1
63,93,7,-1
63,82,7,-1
67,98,7,-1
67,98,7,-1
67,98,7,-1
68,90,7,-1
68,85,7,-1
69,89,7,-1
70,73,7,-1
71,95,7,-1
75,77,7,-1
75,94,7,-1
77,92,7,-1
78,80,7,-1
79,89,7,-1
81,85,7,-1
83,96,7,-1
91,98,7,-1
96,97,7,-1
0,86,8,-1
0,27,8,-1
1,12,8,-1
1,57,8,-1
1,38,8,-1
1,38,8,-1
1,38,8,-1
1,38,8,-1
1,38,8,-1
2,72,8,-1
2,62,8,-1
2,90,8,-1
3,84,8,-1
4,14,8,-1
4,49,8,-1
4,84,8,-1
4,84,8,-1
4,84,8,-1
5,35,8,-1
5,89,8,-1
5,89,8,-1
5,89,8,-1
6,56,8,-1
6,70,8,-1
7,90,8,-1
7,72,8,-1
8,45,8,-1
8,99,8,-1
8,23,8,-1
9,98,8,-1
10,69,8,-1
10,17,8,-1
11,23,8,-1
11,66,8,-1
11,99,8,-1
12,87,8,-1
13,18,8,-1
13,19,8,-1
13,44,8,-1
14,53,8,-1
14,21,8,-1
14,21,8,-1
14,21,8,-1
15,27,8,-1
15,56,8,-1
15,68,8,-1
15,62,8,-1
16,73,8,-1
16,65,8,-1
16,31,8,-1
17,38,8,-1
18,31,8,-1
18,65,8,-1
19,24,8,-1
19,32,8,-1
20,71,8,-1
20,21,8,-1
21,84,8,-1
22,57,8,-1
22,97,8,-1
22,36,8,-1
23,41,8,-1
24,45,8,-1
25,55,8,-1
25,86,8,-1
26,85,8,-1
26,34,8,-1
26,37,8,-1
26,37,8,-1
26,37,8,-1
28,39,8,-1
28,55,8,-1
28,74,8,-1
29,49,8,-1
30,78,8,-1
30,50,8,-1
30,39,8,-1
31,60,8,-1
32,44,8,-1
32,41,8,-1
33,61,8,-1
33,63,8,-1
33,63,8,-1
33,63,8,-1
34,46,8,-1
34,47,8,-1
34,47,8,-1
34,47,8,-1
34,47,8,-1
35,87,8,-1
35,69,8,-1
35,69,8,-1
35,69,8,-1
36,83,8,-1
36,72,8,-1
36,48,8,-1
37,81,8,-1
37,47,8,-1
38,48,8,-1
39,88,8,-1
40,64,8,-1
40,80,8,-1
41,45,8,-1
42,97,8,-1
43,94,8,-1
43,52,8,-1
43,68,8,-1
43,62,8,-1
44,65,8,-1
46,53,8,-1
47,95,8,-1
48,57,8,-1
48,57,8,-1
48,57,8,-1
48,97,8,-1
50,74,8,-1
51,74,8,-1
51,92,8,-1
51,55,8,-1
52,58,8,-1
52,56,8,-1
54,82,8,-1
54,96,8,-1
58,76,8,-1
59,67,8,-1
59,93,8,-1
59,91,8,-1
60,76,8,-1
60,73,8,-1
61,91,8,-1
62,81,8,-1
62,68,8,-1
62,68,8,-1
62,68,8,-1
63,93,8,-1
63,82,8,-1
67,98,8,-1
67,98,8,-1
67,98,8,-1
68,90,8,-1
68,85,8,-1
69,89,8,-1
70,73,8,-1
71,95,8,-1
75,77,8,-1
75,94,8,-1
77,92,8,-1
78,80,8,-1
79,89,8,1
81,85,8,-1
83,96,8,-1
91,98,8,-1
96,97,8,-1
0,86,9,-1
0,27,9,-1
1,12,9,-1
1,57,9,-1
1,38,9,-1
1,38,9,-1
1,38,9,-1
1,38,9,-1
1,38,9,-1
2,72,9,-1
2,62,9,-1
2,90,9,-1
3,84,9,-1
4,14,9,-1
4,49,9,-1
4,84,9,-1
4,84,9,-1
4,84,9,-1
5,35,9,-1
5,89,9,-1
5,89,9,-1
5,89,9,-1
6,56,9,-1
6,70,9,-1
7,90,9,-1
7,72,9,-1
8,45,9,-1
8,99,9,-1
8,23,9,-1
9,98,9,-1
10,69,9,-1
10,17,9,-1
11,23,9,-1
11,66,9,-1
11,99,9,-1
12,87,9,-1
13,18,9,-1
13,19,9,-1
13,44,9,-1
14,53,9,-1
14,21,9,-1
14,21,9,-1
14,21,9,-1
15,27,9,-1
15,56,9,-1
15,68,9,-1
15,62,9,-1
16,73,9,-1
16,65,9,-1
16,31,9,-1
17,38,9,-1
18,31,9,-1
18,65,9,-1
19,24,9,-1
19,32,9,-1
20,71,9,-1
20,21,9,-1
21,84,9,-1
22,57,9,-1
22,97,9,-1
22,36,9,-1
23,41,9,-1
24,45,9,-1
25,55,9,-1
25,86,9,-1
26,85,9,-1
26,34,9,-1
26,37,9,-1
26,37,9,-1
26,37,9,-1
28,39,9,-1
28,55,9,-1
28,74,9,-1
29,49,9,-1
30,78,9,-1
30,50,9,-1
30,39,9,-1
31,60,9,-1
32,44,9,-1
32,41,9,-1
33,61,9,-1
33,63,9,-1
33,63,9,-1
33,63,9,-1
34,46,9,-1
34,47,9,-1
34,47,9,-1
34,47,9,-1
34,47,9,-1
35,87,9,-1
35,69,9,-1
35,69,9,-1
35,69,9,-1
36,83,9,-1
36,72,9,-1
36,48,9,-1
37,81,9,-1
37,47,9,-1
38,48,9,-1
39,88,9,-1
40,64,9,-1
40,80,9,-1
41,45,9,-1
42,97,9,-1
43,94,9,-1
43,52,9,-1
43,68,9,-1
43,62,9,-1
44,65,9,-1
46,53,9,-1
47,95,9,-1
48,57,9,-1
48,57,9,-1
48,57,9,-1
48,97,9,-1
50,74,9,-1
51,74,9,-1
51,92,9,-1
51,55,9,-1
52,58,9,-1
52,56,9,-1
54,82,9,-1
54,96,9,-1
58,76,9,-1
59,67,9,-1
59,93,9,-1
59,91,9,-1
60,76,9,-1
60,73,9,-1
61,91,9,-1
62,81,9,-1
62,68,9,-1
62,68,9,-1
62,68,9,-1
63,93,9,-1
63,82,9,-1
67,98,9,-1
67,98,9,-1
67,98,9,-1
68,90,9,-1
68,85,9,-1
69,89,9,-1
70,73,9,-1
71,95,9,-1
75,77,9,-1
75,94,9,-1
77,92,9,-1
78,80,9,-1
79,89,9,-1
81,85,9,-1
83,96,9,-1
91,98,9,-1
96,97,9,-1
0,86,10,-1
0,27,10,-1
1,12,10,-1
1,57,10,-1
1,38,10,-1
1,38,10,-1
1,38,10,-1
1,38,10,-1
1,38,10,-1
2,72,10,-1
2,62,10,-1
2,90,10,-1
3,84,10,-1
4,14,10,-1
4,49,10,-1
4,84,10,-1
4,84,10,-1
4,84,10,-1
5,35,10,-1
5,89,10,-1
5,89,10,-1
5,89,10,-1
6,56,10,-1
6,70,10,-1
7,90,10,-1
7,72,10,-1
8,45,10,-1
